z,polygon_idx,polygon_name,sigma_min,vertex_index_min,x_min,y_min,sigma_max,vertex_index_max,x_max,y_max,sigma_extreme,vertex_index_extreme,x_extreme,y_extreme
8.000000000000e+00,74,10_2_S,-7.941979661875e+07,6,8.682773944907e-02,-5.376429020485e-02,-6.992645288428e+07,14,8.877864266923e-02,-6.357214300889e-02,-7.941979661875e+07,6,8.682773944907e-02,-5.376429020485e-02
8.000000000000e+00,75,11_2_S,-1.136694318804e+08,5,1.025954740005e-01,-1.569761160289e-02,-1.041760881459e+08,13,1.045463772207e-01,-2.550546440692e-02,-1.136694318804e+08,5,1.025954740005e-01,-1.569761160289e-02
8.000000000000e+00,76,12_2_S,-1.526395269043e+08,4,1.025954740005e-01,2.550546440692e-02,-1.431461831698e+08,12,1.045463772207e-01,1.569761160289e-02,-1.526395269043e+08,4,1.025954740005e-01,2.550546440692e-02
8.000000000000e+00,77,13_2_S,-1.903972379877e+08,3,8.682773944907e-02,6.357214300889e-02,-1.809038942532e+08,11,8.877864266923e-02,5.376429020485e-02,-1.903972379877e+08,3,8.682773944907e-02,6.357214300889e-02
8.000000000000e+00,78,14_2_S,-2.211942958928e+08,2,5.769276499679e-02,9.270711746116e-02,-2.117009521583e+08,10,5.964366821695e-02,8.289926465713e-02,-2.211942958928e+08,2,5.769276499679e-02,9.270711746116e-02
8.000000000000e+00,79,15_2_S,-9.613685109179e+07,1,1.962608639482e-02,1.084748520126e-01,-9.233951359801e+07,9,2.157698961498e-02,9.866699920856e-02,-9.613685109179e+07,1,1.962608639482e-02,1.084748520126e-01
9.000000000000e+00,0,0_1_C,-3.361070490837e+07,0,5.633375276078e-18,9.200000000000e-02,-3.075053722977e+07,17,-2.831857399502e-02,6.836708540584e-02,-3.361070490837e+07,0,5.633375276078e-18,9.200000000000e-02
9.000000000000e+00,1,1_1_C,-3.276315850892e+07,0,-3.520687577759e-02,8.499691699104e-02,-2.880915692855e+07,17,-5.232590180780e-02,5.232590180780e-02,-3.276315850892e+07,0,-3.520687577759e-02,8.499691699104e-02
9.000000000000e+00,2,2_1_C,-3.034955056686e+07,0,-6.505382386916e-02,6.505382386916e-02,-2.590367598221e+07,17,-6.836708540584e-02,2.831857399502e-02,-3.034955056686e+07,0,-6.505382386916e-02,6.505382386916e-02
9.000000000000e+00,3,3_1_C,-2.673733101196e+07,0,-8.499691699104e-02,3.520687577759e-02,-2.247642752660e+07,16,-9.200000000000e-02,1.126675055216e-17,-2.673733101196e+07,0,-8.499691699104e-02,3.520687577759e-02
9.000000000000e+00,4,4_1_C,-2.247642752660e+07,0,-9.200000000000e-02,1.126675055216e-17,-1.821552404123e+07,16,-8.499691699104e-02,-3.520687577759e-02,-2.247642752660e+07,0,-9.200000000000e-02,1.126675055216e-17
9.000000000000e+00,5,5_1_C,-1.904917907098e+07,33,-6.836708540584e-02,-2.831857399502e-02,-1.460330448633e+07,16,-6.505382386916e-02,-6.505382386916e-02,-1.904917907098e+07,33,-6.836708540584e-02,-2.831857399502e-02
9.000000000000e+00,6,6_1_C,-1.614369812464e+07,33,-5.232590180780e-02,-5.232590180780e-02,-1.218969654427e+07,16,-3.520687577759e-02,-8.499691699104e-02,-1.614369812464e+07,33,-5.232590180780e-02,-5.232590180780e-02
9.000000000000e+00,7,7_1_C,-1.420231782342e+07,33,-2.831857399502e-02,-6.836708540584e-02,-1.134215014482e+07,16,-1.690012582823e-17,-9.200000000000e-02,-1.420231782342e+07,33,-2.831857399502e-02,-6.836708540584e-02
9.000000000000e+00,8,8_1_C,-1.420231782342e+07,17,2.831857399502e-02,-6.836708540584e-02,-1.134215014482e+07,0,-1.690012582823e-17,-9.200000000000e-02,-1.420231782342e+07,17,2.831857399502e-02,-6.836708540584e-02
9.000000000000e+00,9,9_1_C,-1.614369812464e+07,17,5.232590180780e-02,-5.232590180780e-02,-1.218969654427e+07,0,3.520687577759e-02,-8.499691699104e-02,-1.614369812464e+07,17,5.232590180780e-02,-5.232590180780e-02
9.000000000000e+00,10,10_1_C,-1.904917907098e+07,17,6.836708540584e-02,-2.831857399502e-02,-1.460330448633e+07,0,6.505382386916e-02,-6.505382386916e-02,-1.904917907098e+07,17,6.836708540584e-02,-2.831857399502e-02
9.000000000000e+00,11,11_1_C,-2.247642752660e+07,16,9.200000000000e-02,-2.253350110431e-17,-1.821552404123e+07,0,8.499691699104e-02,-3.520687577759e-02,-2.247642752660e+07,16,9.200000000000e-02,-2.253350110431e-17
9.000000000000e+00,12,12_1_C,-2.673733101196e+07,16,8.499691699104e-02,3.520687577759e-02,-2.247642752660e+07,0,9.200000000000e-02,-2.253350110431e-17,-2.673733101196e+07,16,8.499691699104e-02,3.520687577759e-02
9.000000000000e+00,13,13_1_C,-3.034955056686e+07,16,6.505382386916e-02,6.505382386916e-02,-2.590367598221e+07,33,6.836708540584e-02,2.831857399502e-02,-3.034955056686e+07,16,6.505382386916e-02,6.505382386916e-02
9.000000000000e+00,14,14_1_C,-3.276315850892e+07,16,3.520687577759e-02,8.499691699104e-02,-2.880915692855e+07,33,5.232590180780e-02,5.232590180780e-02,-3.276315850892e+07,16,3.520687577759e-02,8.499691699104e-02
9.000000000000e+00,15,15_1_C,-3.361070490837e+07,16,2.816687638039e-17,9.200000000000e-02,-3.075053722977e+07,33,2.831857399502e-02,6.836708540584e-02,-3.361070490837e+07,16,2.816687638039e-17,9.200000000000e-02
9.000000000000e+00,16,0_2_CH,-3.578915048307e+07,0,6.735557395310e-18,1.100000000000e-01,-3.276315850892e+07,17,-3.520687577759e-02,8.499691699104e-02,-3.578915048307e+07,0,6.735557395310e-18,1.100000000000e-01
9.000000000000e+00,17,1_2_CH,-3.477577978807e+07,0,-4.209517756016e-02,1.016267485762e-01,-3.034955056686e+07,17,-6.505382386916e-02,6.505382386916e-02,-3.477577978807e+07,0,-4.209517756016e-02,1.016267485762e-01
9.000000000000e+00,18,2_2_CH,-3.188994420517e+07,0,-7.778174593052e-02,7.778174593052e-02,-2.673733101196e+07,17,-8.499691699104e-02,3.520687577759e-02,-3.188994420517e+07,0,-7.778174593052e-02,7.778174593052e-02
9.000000000000e+00,19,3_2_CH,-2.757098604170e+07,0,-1.016267485762e-01,4.209517756016e-02,-2.247642752660e+07,16,-1.100000000000e-01,1.347111479062e-17,-2.757098604170e+07,0,-1.016267485762e-01,4.209517756016e-02
9.000000000000e+00,20,4_2_CH,-2.247642752660e+07,0,-1.100000000000e-01,1.347111479062e-17,-1.738186901149e+07,16,-1.016267485762e-01,-4.209517756016e-02,-2.247642752660e+07,0,-1.100000000000e-01,1.347111479062e-17
9.000000000000e+00,21,5_2_CH,-1.821552404123e+07,33,-8.499691699104e-02,-3.520687577759e-02,-1.306291084802e+07,16,-7.778174593052e-02,-7.778174593052e-02,-1.821552404123e+07,33,-8.499691699104e-02,-3.520687577759e-02
9.000000000000e+00,22,6_2_CH,-1.460330448633e+07,33,-6.505382386916e-02,-6.505382386916e-02,-1.017707526512e+07,16,-4.209517756016e-02,-1.016267485762e-01,-1.460330448633e+07,33,-6.505382386916e-02,-6.505382386916e-02
9.000000000000e+00,23,7_2_CH,-1.218969654427e+07,33,-3.520687577759e-02,-8.499691699104e-02,-9.163704570123e+06,16,-2.020667218593e-17,-1.100000000000e-01,-1.218969654427e+07,33,-3.520687577759e-02,-8.499691699104e-02
9.000000000000e+00,24,8_2_CH,-1.218969654427e+07,17,3.520687577759e-02,-8.499691699104e-02,-9.163704570123e+06,0,-2.020667218593e-17,-1.100000000000e-01,-1.218969654427e+07,17,3.520687577759e-02,-8.499691699104e-02
9.000000000000e+00,25,9_2_CH,-1.460330448633e+07,17,6.505382386916e-02,-6.505382386916e-02,-1.017707526512e+07,0,4.209517756016e-02,-1.016267485762e-01,-1.460330448633e+07,17,6.505382386916e-02,-6.505382386916e-02
9.000000000000e+00,26,10_2_CH,-1.821552404123e+07,17,8.499691699104e-02,-3.520687577759e-02,-1.306291084802e+07,0,7.778174593052e-02,-7.778174593052e-02,-1.821552404123e+07,17,8.499691699104e-02,-3.520687577759e-02
9.000000000000e+00,27,11_2_CH,-2.247642752660e+07,16,1.100000000000e-01,-2.694222958124e-17,-1.738186901149e+07,0,1.016267485762e-01,-4.209517756016e-02,-2.247642752660e+07,16,1.100000000000e-01,-2.694222958124e-17
9.000000000000e+00,28,12_2_CH,-2.757098604170e+07,16,1.016267485762e-01,4.209517756016e-02,-2.247642752660e+07,0,1.100000000000e-01,-2.694222958124e-17,-2.757098604170e+07,16,1.016267485762e-01,4.209517756016e-02
9.000000000000e+00,29,13_2_CH,-3.188994420517e+07,16,7.778174593052e-02,7.778174593052e-02,-2.673733101196e+07,33,8.499691699104e-02,3.520687577759e-02,-3.188994420517e+07,16,7.778174593052e-02,7.778174593052e-02
9.000000000000e+00,30,14_2_CH,-3.477577978807e+07,16,4.209517756016e-02,1.016267485762e-01,-3.034955056686e+07,33,6.505382386916e-02,6.505382386916e-02,-3.477577978807e+07,16,4.209517756016e-02,1.016267485762e-01
9.000000000000e+00,31,15_2_CH,-3.578915048307e+07,16,3.367778697655e-17,1.100000000000e-01,-3.276315850892e+07,33,3.520687577759e-02,8.499691699104e-02,-3.578915048307e+07,16,3.367778697655e-17,1.100000000000e-01
9.000000000000e+00,32,0_3_C,-3.796759605776e+07,0,7.837739514543e-18,1.280000000000e-01,-3.477577978807e+07,17,-4.209517756016e-02,1.016267485762e-01,-3.796759605776e+07,0,7.837739514543e-18,1.280000000000e-01
9.000000000000e+00,33,1_3_C,-3.678840106722e+07,0,-4.898347934273e-02,1.182565801614e-01,-3.188994420517e+07,17,-7.778174593052e-02,7.778174593052e-02,-3.678840106722e+07,0,-4.898347934273e-02,1.182565801614e-01
9.000000000000e+00,34,2_3_C,-3.343033784349e+07,0,-9.050966799188e-02,9.050966799188e-02,-2.757098604170e+07,17,-1.016267485762e-01,4.209517756016e-02,-3.343033784349e+07,0,-9.050966799188e-02,9.050966799188e-02
9.000000000000e+00,35,3_3_C,-2.840464107145e+07,0,-1.182565801614e-01,4.898347934273e-02,-2.247642752660e+07,16,-1.280000000000e-01,1.567547902909e-17,-2.840464107145e+07,0,-1.182565801614e-01,4.898347934273e-02
9.000000000000e+00,36,4_3_C,-2.247642752660e+07,0,-1.280000000000e-01,1.567547902909e-17,-1.654821398174e+07,16,-1.182565801614e-01,-4.898347934273e-02,-2.247642752660e+07,0,-1.280000000000e-01,1.567547902909e-17
9.000000000000e+00,37,5_3_C,-1.738186901149e+07,33,-1.016267485762e-01,-4.209517756016e-02,-1.152251720970e+07,16,-9.050966799188e-02,-9.050966799188e-02,-1.738186901149e+07,33,-1.016267485762e-01,-4.209517756016e-02
9.000000000000e+00,38,6_3_C,-1.306291084802e+07,33,-7.778174593052e-02,-7.778174593052e-02,-8.164453985966e+06,16,-4.898347934273e-02,-1.182565801614e-01,-1.306291084802e+07,33,-7.778174593052e-02,-7.778174593052e-02
9.000000000000e+00,39,7_3_C,-1.017707526512e+07,33,-4.209517756016e-02,-1.016267485762e-01,-6.985258995428e+06,16,-2.351321854363e-17,-1.280000000000e-01,-1.017707526512e+07,33,-4.209517756016e-02,-1.016267485762e-01
9.000000000000e+00,40,8_3_C,-1.017707526512e+07,17,4.209517756016e-02,-1.016267485762e-01,-6.985258995428e+06,0,-2.351321854363e-17,-1.280000000000e-01,-1.017707526512e+07,17,4.209517756016e-02,-1.016267485762e-01
9.000000000000e+00,41,9_3_C,-1.306291084802e+07,17,7.778174593052e-02,-7.778174593052e-02,-8.164453985966e+06,0,4.898347934273e-02,-1.182565801614e-01,-1.306291084802e+07,17,7.778174593052e-02,-7.778174593052e-02
9.000000000000e+00,42,10_3_C,-1.738186901149e+07,17,1.016267485762e-01,-4.209517756016e-02,-1.152251720970e+07,0,9.050966799188e-02,-9.050966799188e-02,-1.738186901149e+07,17,1.016267485762e-01,-4.209517756016e-02
9.000000000000e+00,43,11_3_C,-2.247642752660e+07,16,1.280000000000e-01,-3.135095805817e-17,-1.654821398174e+07,0,1.182565801614e-01,-4.898347934273e-02,-2.247642752660e+07,16,1.280000000000e-01,-3.135095805817e-17
9.000000000000e+00,44,12_3_C,-2.840464107145e+07,16,1.182565801614e-01,4.898347934273e-02,-2.247642752660e+07,0,1.280000000000e-01,-3.135095805817e-17,-2.840464107145e+07,16,1.182565801614e-01,4.898347934273e-02
9.000000000000e+00,45,13_3_C,-3.343033784349e+07,16,9.050966799188e-02,9.050966799188e-02,-2.757098604170e+07,33,1.016267485762e-01,4.209517756016e-02,-3.343033784349e+07,16,9.050966799188e-02,9.050966799188e-02
9.000000000000e+00,46,14_3_C,-3.678840106722e+07,16,4.898347934273e-02,1.182565801614e-01,-3.188994420517e+07,33,7.778174593052e-02,7.778174593052e-02,-3.678840106722e+07,16,4.898347934273e-02,1.182565801614e-01
9.000000000000e+00,47,15_3_C,-3.796759605776e+07,16,3.918869757272e-17,1.280000000000e-01,-3.477577978807e+07,33,4.209517756016e-02,1.016267485762e-01,-3.796759605776e+07,16,3.918869757272e-17,1.280000000000e-01
9.000000000000e+00,48,0_4_C,-4.014604163246e+07,0,8.939921633776e-18,1.460000000000e-01,-3.678840106722e+07,17,-4.898347934273e-02,1.182565801614e-01,-4.014604163246e+07,0,8.939921633776e-18,1.460000000000e-01
9.000000000000e+00,49,1_4_C,-3.880102234637e+07,0,-5.587178112530e-02,1.348864117466e-01,-3.343033784349e+07,17,-9.050966799188e-02,9.050966799188e-02,-3.880102234637e+07,0,-5.587178112530e-02,1.348864117466e-01
9.000000000000e+00,50,2_4_C,-3.497073148180e+07,0,-1.032375900532e-01,1.032375900532e-01,-2.840464107145e+07,17,-1.182565801614e-01,4.898347934273e-02,-3.497073148180e+07,0,-1.032375900532e-01,1.032375900532e-01
9.000000000000e+00,51,3_4_C,-2.923829610119e+07,0,-1.348864117466e-01,5.587178112530e-02,-2.247642752660e+07,17,-1.280000000000e-01,1.567547902909e-17,-2.923829610119e+07,0,-1.348864117466e-01,5.587178112530e-02
9.000000000000e+00,52,4_4_C,-2.247642752660e+07,0,-1.460000000000e-01,1.787984326755e-17,-1.571455895200e+07,16,-1.348864117466e-01,-5.587178112530e-02,-2.247642752660e+07,0,-1.460000000000e-01,1.787984326755e-17
9.000000000000e+00,53,5_4_C,-1.654821398174e+07,33,-1.182565801614e-01,-4.898347934273e-02,-9.982123571390e+06,16,-1.032375900532e-01,-1.032375900532e-01,-1.654821398174e+07,33,-1.182565801614e-01,-4.898347934273e-02
9.000000000000e+00,54,6_4_C,-1.152251720970e+07,33,-9.050966799188e-02,-9.050966799188e-02,-6.151832706816e+06,16,-5.587178112530e-02,-1.348864117466e-01,-1.152251720970e+07,33,-9.050966799188e-02,-9.050966799188e-02
9.000000000000e+00,55,7_4_C,-8.164453985966e+06,33,-4.898347934273e-02,-1.182565801614e-01,-4.806813420732e+06,16,-2.681976490133e-17,-1.460000000000e-01,-8.164453985966e+06,33,-4.898347934273e-02,-1.182565801614e-01
9.000000000000e+00,56,8_4_C,-8.164453985966e+06,17,4.898347934273e-02,-1.182565801614e-01,-4.806813420732e+06,0,-2.681976490133e-17,-1.460000000000e-01,-8.164453985966e+06,17,4.898347934273e-02,-1.182565801614e-01
9.000000000000e+00,57,9_4_C,-1.152251720970e+07,17,9.050966799188e-02,-9.050966799188e-02,-6.151832706816e+06,0,5.587178112530e-02,-1.348864117466e-01,-1.152251720970e+07,17,9.050966799188e-02,-9.050966799188e-02
9.000000000000e+00,58,10_4_C,-1.654821398174e+07,17,1.182565801614e-01,-4.898347934273e-02,-9.982123571390e+06,0,1.032375900532e-01,-1.032375900532e-01,-1.654821398174e+07,17,1.182565801614e-01,-4.898347934273e-02
9.000000000000e+00,59,11_4_C,-2.247642752660e+07,17,1.280000000000e-01,-3.135095805817e-17,-1.571455895200e+07,0,1.348864117466e-01,-5.587178112530e-02,-2.247642752660e+07,17,1.280000000000e-01,-3.135095805817e-17
9.000000000000e+00,60,12_4_C,-2.923829610119e+07,16,1.348864117466e-01,5.587178112530e-02,-2.247642752660e+07,0,1.460000000000e-01,-3.575968653510e-17,-2.923829610119e+07,16,1.348864117466e-01,5.587178112530e-02
9.000000000000e+00,61,13_4_C,-3.497073148180e+07,16,1.032375900532e-01,1.032375900532e-01,-2.840464107145e+07,33,1.182565801614e-01,4.898347934273e-02,-3.497073148180e+07,16,1.032375900532e-01,1.032375900532e-01
9.000000000000e+00,62,14_4_C,-3.880102234637e+07,16,5.587178112530e-02,1.348864117466e-01,-3.343033784349e+07,33,9.050966799188e-02,9.050966799188e-02,-3.880102234637e+07,16,5.587178112530e-02,1.348864117466e-01
9.000000000000e+00,63,15_4_C,-4.014604163246e+07,16,4.469960816888e-17,1.460000000000e-01,-3.678840106722e+07,33,4.898347934273e-02,1.182565801614e-01,-4.014604163246e+07,16,4.469960816888e-17,1.460000000000e-01
9.000000000000e+00,64,0_2_S,-2.102088791710e+08,0,-2.064055606931e-02,1.037670826667e-01,-2.030869213249e+08,7,-2.064055606931e-02,9.395922986263e-02,-2.102088791710e+08,0,-2.064055606931e-02,1.037670826667e-01
9.000000000000e+00,65,1_2_S,-1.992796036757e+08,14,-5.502602787830e-02,8.871606332211e-02,-1.921576458297e+08,6,-5.697693109846e-02,7.890821051808e-02,-1.992796036757e+08,14,-5.502602787830e-02,8.871606332211e-02
9.000000000000e+00,66,2_2_S,-1.790849358052e+08,13,-8.283668531002e-02,6.090540589039e-02,-1.719629779592e+08,5,-8.478758853018e-02,5.109755308636e-02,-1.790849358052e+08,13,-8.283668531002e-02,6.090540589039e-02
9.000000000000e+00,67,3_2_S,-1.526993306776e+08,12,-9.788770465456e-02,2.456903086124e-02,-1.455773728316e+08,4,-9.983860787473e-02,1.476117805721e-02,-1.526993306776e+08,12,-9.788770465456e-02,2.456903086124e-02
9.000000000000e+00,68,4_2_S,-1.241397574876e+08,11,-9.788770465456e-02,-1.476117805721e-02,-1.170177996415e+08,3,-9.983860787473e-02,-2.456903086124e-02,-1.241397574876e+08,11,-9.788770465456e-02,-1.476117805721e-02
9.000000000000e+00,69,5_2_S,-9.775415235999e+07,10,-8.283668531002e-02,-5.109755308636e-02,-9.063219451392e+07,2,-8.478758853018e-02,-6.090540589039e-02,-9.775415235999e+07,10,-8.283668531002e-02,-5.109755308636e-02
9.000000000000e+00,70,6_2_S,-7.755948448949e+07,9,-5.502602787830e-02,-7.890821051808e-02,-7.043752664342e+07,1,-5.697693109846e-02,-8.871606332211e-02,-7.755948448949e+07,9,-5.502602787830e-02,-7.890821051808e-02
9.000000000000e+00,71,7_2_S,-6.663020899423e+07,9,-2.064055606931e-02,-9.395922986263e-02,-5.950825114816e+07,1,-1.868965284915e-02,-1.037670826667e-01,-6.663020899423e+07,9,-2.064055606931e-02,-9.395922986263e-02
9.000000000000e+00,72,8_2_S,-6.663020899423e+07,7,2.064055606931e-02,-9.395922986263e-02,-5.950825114816e+07,0,2.064055606931e-02,-1.037670826667e-01,-6.663020899423e+07,7,2.064055606931e-02,-9.395922986263e-02
9.000000000000e+00,73,9_2_S,-7.755948448949e+07,6,5.697693109846e-02,-7.890821051808e-02,-7.043752664342e+07,14,5.502602787830e-02,-8.871606332211e-02,-7.755948448949e+07,6,5.697693109846e-02,-7.890821051808e-02
9.000000000000e+00,74,10_2_S,-9.775415235999e+07,5,8.478758853018e-02,-5.109755308636e-02,-9.063219451392e+07,13,8.283668531002e-02,-6.090540589039e-02,-9.775415235999e+07,5,8.478758853018e-02,-5.109755308636e-02
9.000000000000e+00,75,11_2_S,-1.241397574876e+08,4,9.983860787473e-02,-1.476117805721e-02,-1.170177996415e+08,12,9.788770465456e-02,-2.456903086124e-02,-1.241397574876e+08,4,9.983860787473e-02,-1.476117805721e-02
9.000000000000e+00,76,12_2_S,-1.526993306776e+08,3,9.983860787473e-02,2.456903086124e-02,-1.455773728316e+08,11,9.788770465456e-02,1.476117805721e-02,-1.526993306776e+08,3,9.983860787473e-02,2.456903086124e-02
9.000000000000e+00,77,13_2_S,-1.790849358052e+08,2,8.478758853018e-02,6.090540589039e-02,-1.719629779592e+08,10,8.283668531002e-02,5.109755308636e-02,-1.790849358052e+08,2,8.478758853018e-02,6.090540589039e-02
9.000000000000e+00,78,14_2_S,-1.992796036757e+08,1,5.697693109846e-02,8.871606332211e-02,-1.921576458297e+08,9,5.502602787830e-02,7.890821051808e-02,-1.992796036757e+08,1,5.697693109846e-02,8.871606332211e-02
9.000000000000e+00,79,15_2_S,-2.102088791710e+08,0,2.064055606931e-02,1.037670826667e-01,-2.030869213249e+08,9,2.064055606931e-02,9.395922986263e-02,-2.102088791710e+08,0,2.064055606931e-02,1.037670826667e-01
1.000000000000e+01,0,0_1_C,-3.435319349798e+07,0,5.357829746270e-18,8.750000000000e-02,-3.165610830315e+07,17,-2.678784026556e-02,6.467156727579e-02,-3.435319349798e+07,0,5.357829746270e-18,8.750000000000e-02
1.000000000000e+01,1,1_1_C,-3.356627805432e+07,0,-3.348480033195e-02,8.083945909474e-02,-2.986335183269e+07,17,-4.949747468306e-02,4.949747468306e-02,-3.356627805432e+07,0,-3.348480033195e-02,8.083945909474e-02
1.000000000000e+01,2,2_1_C,-3.132533246625e+07,0,-6.187184335382e-02,6.187184335382e-02,-2.718030216794e+07,17,-6.467156727579e-02,2.678784026556e-02,-3.132533246625e+07,0,-6.187184335382e-02,6.187184335382e-02
1.000000000000e+01,3,3_1_C,-2.797152038531e+07,0,-8.083945909474e-02,3.348480033195e-02,-2.401542929846e+07,16,-8.750000000000e-02,1.071565949254e-17,-2.797152038531e+07,0,-8.083945909474e-02,3.348480033195e-02
1.000000000000e+01,4,4_1_C,-2.401542929846e+07,0,-8.750000000000e-02,1.071565949254e-17,-2.005933821161e+07,16,-8.083945909474e-02,-3.348480033195e-02,-2.401542929846e+07,0,-8.750000000000e-02,1.071565949254e-17
1.000000000000e+01,5,5_1_C,-2.085055642898e+07,33,-6.467156727579e-02,-2.678784026556e-02,-1.670552613067e+07,16,-6.187184335382e-02,-6.187184335382e-02,-2.085055642898e+07,33,-6.467156727579e-02,-2.678784026556e-02
1.000000000000e+01,6,6_1_C,-1.816750676423e+07,33,-4.949747468306e-02,-4.949747468306e-02,-1.446458054259e+07,16,-3.348480033195e-02,-8.083945909474e-02,-1.816750676423e+07,33,-4.949747468306e-02,-4.949747468306e-02
1.000000000000e+01,7,7_1_C,-1.637475029377e+07,33,-2.678784026556e-02,-6.467156727579e-02,-1.367766509894e+07,16,-1.607348923881e-17,-8.750000000000e-02,-1.637475029377e+07,33,-2.678784026556e-02,-6.467156727579e-02
1.000000000000e+01,8,8_1_C,-1.637475029377e+07,17,2.678784026556e-02,-6.467156727579e-02,-1.367766509894e+07,0,-1.607348923881e-17,-8.750000000000e-02,-1.637475029377e+07,17,2.678784026556e-02,-6.467156727579e-02
1.000000000000e+01,9,9_1_C,-1.816750676423e+07,17,4.949747468306e-02,-4.949747468306e-02,-1.446458054259e+07,0,3.348480033195e-02,-8.083945909474e-02,-1.816750676423e+07,17,4.949747468306e-02,-4.949747468306e-02
1.000000000000e+01,10,10_1_C,-2.085055642898e+07,17,6.467156727579e-02,-2.678784026556e-02,-1.670552613067e+07,0,6.187184335382e-02,-6.187184335382e-02,-2.085055642898e+07,17,6.467156727579e-02,-2.678784026556e-02
1.000000000000e+01,11,11_1_C,-2.401542929846e+07,16,8.750000000000e-02,-2.143131898508e-17,-2.005933821161e+07,0,8.083945909474e-02,-3.348480033195e-02,-2.401542929846e+07,16,8.750000000000e-02,-2.143131898508e-17
1.000000000000e+01,12,12_1_C,-2.797152038531e+07,16,8.083945909474e-02,3.348480033195e-02,-2.401542929846e+07,0,8.750000000000e-02,-2.143131898508e-17,-2.797152038531e+07,16,8.083945909474e-02,3.348480033195e-02
1.000000000000e+01,13,13_1_C,-3.132533246625e+07,16,6.187184335382e-02,6.187184335382e-02,-2.718030216794e+07,33,6.467156727579e-02,2.678784026556e-02,-3.132533246625e+07,16,6.187184335382e-02,6.187184335382e-02
1.000000000000e+01,14,14_1_C,-3.356627805432e+07,16,3.348480033195e-02,8.083945909474e-02,-2.986335183269e+07,33,4.949747468306e-02,4.949747468306e-02,-3.356627805432e+07,16,3.348480033195e-02,8.083945909474e-02
1.000000000000e+01,15,15_1_C,-3.435319349798e+07,16,2.678914873135e-17,8.750000000000e-02,-3.165610830315e+07,33,2.678784026556e-02,6.467156727579e-02,-3.435319349798e+07,16,2.678914873135e-17,8.750000000000e-02
1.000000000000e+01,16,0_2_CH,-3.642074633788e+07,0,6.429395695524e-18,1.050000000000e-01,-3.356627805432e+07,17,-3.348480033195e-02,8.083945909474e-02,-3.642074633788e+07,0,6.429395695524e-18,1.050000000000e-01
1.000000000000e+01,17,1_2_CH,-3.547644780550e+07,0,-4.018176039833e-02,9.700735091369e-02,-3.132533246625e+07,17,-6.187184335382e-02,6.187184335382e-02,-3.547644780550e+07,0,-4.018176039833e-02,9.700735091369e-02
1.000000000000e+01,18,2_2_CH,-3.278731309981e+07,0,-7.424621202459e-02,7.424621202459e-02,-2.797152038531e+07,17,-8.083945909474e-02,3.348480033195e-02,-3.278731309981e+07,0,-7.424621202459e-02,7.424621202459e-02
1.000000000000e+01,19,3_2_CH,-2.876273860268e+07,0,-9.700735091369e-02,4.018176039833e-02,-2.401542929846e+07,16,-1.050000000000e-01,1.285879139105e-17,-2.876273860268e+07,0,-9.700735091369e-02,4.018176039833e-02
1.000000000000e+01,20,4_2_CH,-2.401542929846e+07,0,-1.050000000000e-01,1.285879139105e-17,-1.926811999423e+07,16,-9.700735091369e-02,-4.018176039833e-02,-2.401542929846e+07,0,-1.050000000000e-01,1.285879139105e-17
1.000000000000e+01,21,5_2_CH,-2.005933821161e+07,33,-8.083945909474e-02,-3.348480033195e-02,-1.524354549711e+07,16,-7.424621202459e-02,-7.424621202459e-02,-2.005933821161e+07,33,-8.083945909474e-02,-3.348480033195e-02
1.000000000000e+01,22,6_2_CH,-1.670552613067e+07,33,-6.187184335382e-02,-6.187184335382e-02,-1.255441079142e+07,16,-4.018176039833e-02,-9.700735091369e-02,-1.670552613067e+07,33,-6.187184335382e-02,-6.187184335382e-02
1.000000000000e+01,23,7_2_CH,-1.446458054259e+07,33,-3.348480033195e-02,-8.083945909474e-02,-1.161011225903e+07,16,-1.928818708657e-17,-1.050000000000e-01,-1.446458054259e+07,33,-3.348480033195e-02,-8.083945909474e-02
1.000000000000e+01,24,8_2_CH,-1.446458054259e+07,17,3.348480033195e-02,-8.083945909474e-02,-1.161011225903e+07,0,-1.928818708657e-17,-1.050000000000e-01,-1.446458054259e+07,17,3.348480033195e-02,-8.083945909474e-02
1.000000000000e+01,25,9_2_CH,-1.670552613067e+07,17,6.187184335382e-02,-6.187184335382e-02,-1.255441079142e+07,0,4.018176039833e-02,-9.700735091369e-02,-1.670552613067e+07,17,6.187184335382e-02,-6.187184335382e-02
1.000000000000e+01,26,10_2_CH,-2.005933821161e+07,17,8.083945909474e-02,-3.348480033195e-02,-1.524354549711e+07,0,7.424621202459e-02,-7.424621202459e-02,-2.005933821161e+07,17,8.083945909474e-02,-3.348480033195e-02
1.000000000000e+01,27,11_2_CH,-2.401542929846e+07,16,1.050000000000e-01,-2.571758278209e-17,-1.926811999423e+07,0,9.700735091369e-02,-4.018176039833e-02,-2.401542929846e+07,16,1.050000000000e-01,-2.571758278209e-17
1.000000000000e+01,28,12_2_CH,-2.876273860268e+07,16,9.700735091369e-02,4.018176039833e-02,-2.401542929846e+07,0,1.050000000000e-01,-2.571758278209e-17,-2.876273860268e+07,16,9.700735091369e-02,4.018176039833e-02
